group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
58,13,10.0,3,46,0.0,1,1,1,1,10.0
58,12,10.0,4,63,0.0,1,1,1,1,10.0
58,0,0.0,19,0,80.0,1,1,1,1,20.0
58,15,0.0,3,33,0.0,1,1,1,1,10.0
58,22,10.0,4,15,0.0,1,1,1,1,10.0
58,3,0.0,89,2,0.0,1,1,1,1,20.0
58,4,0.0,135,0,20.0,1,1,1,1,20.0
58,9,10.0,3,45,0.0,1,1,1,1,10.0
58,19,0.0,144,0,40.0,1,1,1,1,20.0
58,16,10.0,4,73,0.0,1,1,1,1,10.0
58,10,0.0,100,2,0.0,1,1,1,1,20.0
58,8,10.0,3,44,0.0,1,1,1,1,10.0
58,11,0.0,95,0,0.0,1,1,1,1,20.0
58,23,0.0,84,0,250.0,1,1,1,1,20.0
58,18,10.0,4,41,0.0,1,1,1,1,10.0
60,1,0.0,3,37,0.0,1,1,1,1,10.0
60,0,10.0,4,68,0.0,1,1,1,1,10.0
61,1,0.0,152,1,30.0,1,1,1,1,20.0
61,6,0.0,114,2,0.0,1,1,1,1,20.0
61,11,0.0,120,0,0.0,1,1,1,1,20.0
61,9,0.0,176,0,50.0,1,1,1,1,20.0
61,3,0.0,114,0,0.0,1,1,1,1,20.0
61,0,0.0,112,0,0.0,1,1,1,1,20.0
61,16,0.0,42,0,130.0,1,1,1,1,20.0
61,10,10.0,4,14,0.0,1,1,1,1,10.0
61,7,0.0,119,0,0.0,1,1,1,1,20.0
61,5,0.0,140,0,20.0,1,1,1,1,20.0
61,13,10.0,3,20,0.0,1,1,1,1,10.0
61,2,0.0,155,0,30.0,1,1,1,1,20.0
61,15,0.0,121,1,0.0,1,1,1,1,20.0
61,8,0.0,113,0,0.0,1,1,1,1,20.0
61,12,0.0,142,0,20.0,1,1,1,1,20.0
61,17,0.0,121,0,0.0,1,1,1,1,20.0
61,14,0.0,114,1,0.0,1,1,1,1,20.0
61,4,0.0,150,0,30.0,1,1,1,1,20.0
62,3,10.0,3,14,0.0,1,1,1,1,10.0
62,5,10.0,4,2,0.0,1,1,1,1,10.0
62,7,10.0,4,61,0.0,1,1,1,1,10.0
62,0,0.0,116,0,0.0,1,1,1,1,20.0
62,6,0.0,110,0,330.0,1,1,1,1,20.0
62,2,10.0,3,1,0.0,1,1,1,1,10.0
62,9,10.0,4,77,0.0,1,1,1,1,10.0
62,4,10.0,4,10,0.0,1,1,1,1,10.0
62,1,10.0,3,50,0.0,1,1,1,1,10.0
62,8,10.0,4,12,0.0,1,1,1,1,10.0
63,0,0.0,163,0,680.0,1,1,1,1,20.0
63,1,0.0,159,0,660.0,1,1,1,1,20.0
63,3,10.0,4,8,0.0,1,1,1,1,10.0
63,2,0.0,108,0,300.0,1,1,1,1,20.0
64,11,0.0,131,0,0.0,1,1,1,1,20.0
64,7,0.0,51,0,140.0,1,1,1,1,20.0
64,6,10.0,3,53,0.0,1,1,1,1,10.0
64,0,10.0,4,30,0.0,1,1,1,1,10.0
64,3,10.0,4,0,0.0,1,1,1,1,10.0
64,2,0.0,165,0,720.0,1,1,1,1,20.0
64,5,0.0,39,0,110.0,1,1,1,1,20.0
64,10,0.0,167,0,30.0,1,1,1,1,20.0
64,4,10.0,4,32,0.0,1,1,1,1,10.0
64,1,0.0,135,0,0.0,1,1,1,1,20.0
64,9,0.0,19,0,60.0,1,1,1,1,20.0
64,8,10.0,4,21,0.0,1,1,1,1,10.0
65,0,10.0,4,17,0.0,1,1,1,1,10.0
66,0,90.0,114,3,0.0,1,1,1,1,40.0
66,0,30.0,0,2,0.0,1,1,1,1,10.0
66,0,60.0,98,1,0.0,1,1,1,1,30.0
66,0,40.0,57,1,0.0,1,1,1,1,20.0
66,0,130.0,152,0,0.0,1,1,1,1,70.0
67,0,0.0,108,0,10.0,1,1,1,1,200.0
68,0,0.0,163,0,430.0,1,1,1,1,200.0
69,0,0.0,123,0,200.0,1,1,1,1,210.0
70,7,0.0,125,0,230.0,1,1,1,1,230.0
70,9,0.0,44,0,240.0,1,1,1,1,230.0
70,4,0.0,160,0,230.0,1,1,1,1,230.0
70,1,0.0,27,0,230.0,1,1,1,1,230.0
70,6,0.0,20,0,230.0,1,1,1,1,230.0
70,3,0.0,161,0,230.0,1,1,1,1,230.0
70,8,0.0,128,0,230.0,1,1,1,1,230.0
70,2,0.0,103,0,230.0,1,1,1,1,230.0
70,5,0.0,45,0,230.0,1,1,1,1,230.0
70,0,0.0,126,0,240.0,1,1,1,1,230.0
71,0,30.0,0,26,0.0,1,1,1,1,10.0
71,0,20.0,3,26,0.0,1,1,1,1,10.0
71,0,0.0,58,7,0.0,1,1,1,1,20.0
71,0,180.0,132,0,0.0,1,1,1,1,50.0
71,0,160.0,64,8,0.0,1,1,1,1,20.0
71,0,140.0,58,8,0.0,1,1,1,1,20.0
71,0,110.0,88,19,0.0,1,1,1,1,30.0
72,2,0.0,20,0,460.0,1,1,1,1,230.0
72,0,0.0,27,0,460.0,1,1,1,1,230.0
72,3,0.0,161,0,460.0,1,1,1,1,230.0
72,4,0.0,128,0,460.0,1,1,1,1,230.0
72,1,0.0,157,0,470.0,1,1,1,1,230.0
73,0,60.0,164,0,0.0,1,1,1,1,740.0
73,0,10.0,58,2,0.0,1,1,1,1,20.0
73,0,990.0,177,0,0.0,1,1,1,1,90.0
73,0,1080.0,66,0,0.0,1,1,1,1,200.0
73,0,800.0,47,0,0.0,1,1,1,1,190.0
73,0,1280.0,15,0,0.0,1,1,1,1,1090.0
73,0,30.0,100,3,0.0,1,1,1,1,30.0
74,0,0.0,157,0,230.0,1,1,1,1,240.0
74,1,0.0,127,2,230.0,1,1,1,1,240.0
74,3,0.0,127,1,230.0,1,1,1,1,240.0
74,2,0.0,127,0,230.0,1,1,1,1,240.0
75,0,0.0,160,0,460.0,1,1,1,1,240.0
76,0,0.0,165,0,430.0,1,1,1,1,250.0
77,0,0.0,122,0,160.0,1,1,1,1,240.0
77,0,240.0,1,0,0.0,1,1,1,1,10.0
78,0,0.0,159,0,170.0,1,1,1,1,260.0
79,0,190.0,111,3,0.0,1,1,1,1,40.0
79,0,10.0,18,1,0.0,1,1,1,1,110.0
79,0,120.0,151,4,0.0,1,1,1,1,70.0
